date,tt_buying,tt_selling,bill_buying,bill_selling,card_buying,card_selling,cn_buying,cn_selling,publication_only,source_file
2023-01-02,0.6243,0.6384,0.6239,0.6397,0.6185,0.6415,0.5945,0.6625,false,2023/01/2023-01-02-14:15.pdf
2023-01-03,0.6306,0.6447,0.6301,0.646,0.6245,0.648,0.6005,0.669,false,2023/01/2023-01-03-14:15.pdf
2023-01-04,0.6284,0.6426,0.6279,0.6439,0.6225,0.646,0.5985,0.667,false,2023/01/2023-01-04-14:15.pdf
2023-01-05,0.6198,0.6337,0.6193,0.6349,0.614,0.637,0.5905,0.6575,false,2023/01/2023-01-05-14:15.pdf
2023-01-06,0.61,0.6235,0.6096,0.6248,0.604,0.6265,0.5805,0.647,false,2023/01/2023-01-06-14:15.pdf
2023-01-07,0.6164,0.6304,0.616,0.6317,0.6105,0.6335,0.587,0.654,false,2023/01/2023-01-07-14:15.pdf
2023-01-09,0.6193,0.6333,0.6188,0.6346,0.6135,0.6365,0.59,0.657,false,2023/01/2023-01-09-14:15.pdf
2023-01-10,0.6142,0.6279,0.6137,0.6291,0.608,0.631,0.5845,0.6515,false,2023/01/2023-01-10-14:15.pdf
2023-01-11,0.6098,0.6235,0.6094,0.6248,0.604,0.6265,0.5805,0.647,false,2023/01/2023-01-11-14:15.pdf
2023-01-16,0.6269,0.6412,0.6265,0.6425,0.621,0.6445,0.597,0.6655,false,2023/01/2023-01-16-14:15.pdf
2023-01-17,0.6281,0.6425,0.6276,0.6438,0.622,0.6455,0.598,0.6665,false,2023/01/2023-01-17-19:15.pdf
2023-01-18,0.6164,0.6302,0.6159,0.6314,0.6105,0.6335,0.587,0.654,false,2023/01/2023-01-18-14:15.pdf
2023-01-19,0.627,0.6413,0.6265,0.6426,0.621,0.6445,0.597,0.6655,false,2023/01/2023-01-19-14:15.pdf
2023-01-20,0.6237,0.638,0.6233,0.6392,0.6175,0.641,0.5935,0.662,false,2023/01/2023-01-20-14:15.pdf
2023-01-23,0.6198,0.6338,0.6193,0.6351,0.614,0.637,0.5905,0.6575,false,2023/01/2023-01-23-14:15.pdf
2023-01-24,0.6188,0.6328,0.6183,0.634,0.613,0.636,0.5895,0.6565,false,2023/01/2023-01-24-14:15.pdf
