date,tt_buying,tt_selling,bill_buying,bill_selling,card_buying,card_selling,cn_buying,cn_selling,publication_only,source_file
2021-01-06,4.74,5.00,4.73,5.01,,,4.50,5.10,false,2021/01/2021-01-06-14:15.pdf
2021-01-07,4.73,4.99,4.72,5.00,,,4.50,5.10,false,2021/01/2021-01-07-14:15.pdf
2021-01-08,4.63,4.89,4.62,4.90,,,4.40,5.00,false,2021/01/2021-01-08-14:15.pdf
2021-01-11,4.65,4.90,4.64,4.91,,,4.45,5.00,false,2021/01/2021-01-11-14:15.pdf
2021-01-12,4.59,4.85,4.58,4.86,,,4.35,4.95,false,2021/01/2021-01-12-14:15.pdf
2021-01-13,4.69,4.94,4.68,4.95,,,4.45,5.05,false,2021/01/2021-01-13-14:15.pdf
2021-01-14,4.67,4.93,4.67,4.94,,,4.45,5.05,false,2021/01/2021-01-14-14:15.pdf
2021-01-15,4.71,4.97,4.70,4.98,,,4.50,5.05,false,2021/01/2021-01-15-14:15.pdf
2021-01-16,,,4.67,4.94,,,4.45,5.05,false,2021/01/2021-01-16-14:15.pdf
2021-01-18,4.68,4.93,4.67,4.94,,,4.45,5.05,false,2021/01/2021-01-18-14:15.pdf
2021-01-19,4.72,4.97,4.71,4.98,,,4.50,5.05,false,2021/01/2021-01-19-14:15.pdf
2021-02-06,,,4.76,5.04,,,4.55,5.15,false,2021/02/2021-02-07-14:15.pdf
2021-02-10,4.83,5.09,4.82,5.10,,,4.60,5.20,false,2021/02/2021-02-10-14:15.pdf
2021-02-17,4.84,5.10,4.83,5.11,,,4.60,5.20,false,2021/02/2021-02-17-14:15.pdf
2021-02-18,4.83,5.09,4.83,5.10,,,4.60,5.20,false,2021/02/2021-02-18-14:15.pdf
2021-02-22,4.78,5.03,4.77,5.04,,,4.55,5.15,false,2021/02/2021-02-22-14:15.pdf
2021-02-23,4.82,5.08,4.81,5.09,,,4.60,5.20,false,2021/02/2021-02-23-14:15.pdf
2021-02-24,4.84,5.10,4.83,5.11,,,4.65,5.20,false,2021/02/2021-02-24-14:15.pdf
2021-02-25,4.85,5.12,4.84,5.13,,,4.65,5.20,false,2021/02/2021-02-25-14:15.pdf
2021-02-26,4.73,4.99,4.72,5.00,,,4.50,5.10,false,2021/02/2021-02-26-14:15.pdf
2021-11-24,4.58,4.82,4.57,4.83,,,4.35,4.90,false,2021/11/2021-11-25-21:09.pdf
2021-11-26,4.48,4.73,4.47,4.73,,,4.30,4.80,false,2021/11/2021-11-26-14:15.pdf
2021-11-29,4.52,4.76,4.51,4.77,,,4.35,4.85,false,2021/11/2021-11-29-14:15.pdf
2021-12-01,4.62,4.87,4.61,4.88,,,4.40,4.95,false,2021/12/2021-12-01-14:15.pdf
2021-12-03,4.58,4.82,4.57,4.83,,,4.35,4.90,false,2021/12/2021-12-03-14:15.pdf
2021-12-04,,,4.55,4.81,,,4.35,4.90,false,2021/12/2021-12-04-14:15.pdf
2021-12-06,4.57,4.81,4.56,4.82,,,4.35,4.90,false,2021/12/2021-12-06-14:15.pdf
2021-12-07,4.61,4.86,4.60,4.87,,,4.40,4.95,false,2021/12/2021-12-07-14:15.pdf
2021-12-08,4.64,4.89,4.63,4.90,,,4.40,5.00,false,2021/12/2021-12-08-14:15.pdf
2021-12-09,4.67,4.93,4.66,4.94,,,4.45,5.00,false,2021/12/2021-12-09-14:15.pdf
2021-12-10,4.61,4.86,4.60,4.86,,,4.40,4.95,false,2021/12/2021-12-10-14:15.pdf
2021-12-14,4.61,4.86,4.60,4.86,,,4.40,4.95,false,2021/12/2021-12-14-14:15.pdf
2021-12-16,4.64,4.88,4.63,4.89,,,4.40,5.00,false,2021/12/2021-12-16-14:15.pdf
2021-12-17,4.65,4.90,4.64,4.91,,,4.40,5.00,false,2021/12/2021-12-17-14:15.pdf
2021-12-18,,,4.66,4.93,,,4.45,5.00,false,2021/12/2021-12-18-14:15.pdf
2021-12-20,4.66,4.90,4.65,4.91,,,4.45,5.00,false,2021/12/2021-12-20-14:15.pdf
2021-12-21,4.67,4.92,4.66,4.93,,,4.45,5.00,false,2021/12/2021-12-21-14:15.pdf
2021-12-22,4.64,4.88,4.63,4.89,,,4.40,5.00,false,2021/12/2021-12-22-14:15.pdf
2021-12-23,4.68,4.93,4.67,4.94,,,4.45,5.00,false,2021/12/2021-12-23-14:15.pdf
2021-12-24,4.67,4.93,4.66,4.94,,,4.45,5.00,false,2021/12/2021-12-24-14:15.pdf
2021-12-29,4.62,4.86,4.61,4.87,,,4.40,4.95,false,2021/12/2021-12-29-14:15.pdf
2021-12-30,4.56,4.80,4.55,4.81,,,4.35,4.90,false,2021/12/2021-12-30-14:15.pdf
2021-12-31,4.55,4.79,4.54,4.80,,,4.35,4.90,false,2021/12/2021-12-31-14:15.pdf
