date,tt_buying,tt_selling,bill_buying,bill_selling,card_buying,card_selling,cn_buying,cn_selling,publication_only,source_file
2021-01-06,235.01,247.80,234.82,248.31,,,228.25,251.95,false,2021/01/2021-01-06-14:15.pdf
2021-01-07,234.88,247.74,234.69,248.24,,,228.05,251.95,false,2021/01/2021-01-07-14:15.pdf
2021-01-08,235.54,248.64,235.34,249.15,,,228.85,252.85,false,2021/01/2021-01-08-14:15.pdf
2021-01-11,235.43,248.39,235.24,248.89,,,228.60,252.60,false,2021/01/2021-01-11-14:15.pdf
2021-01-12,235.39,248.49,235.20,249.00,,,228.60,252.75,false,2021/01/2021-01-12-14:15.pdf
2021-01-13,235.25,247.86,235.05,248.37,,,228.55,252.10,false,2021/01/2021-01-13-14:15.pdf
2021-01-14,235.15,247.95,234.95,248.45,,,228.40,252.10,false,2021/01/2021-01-14-14:15.pdf
2021-01-15,234.82,247.67,234.63,248.18,,,228.15,251.90,false,2021/01/2021-01-15-14:15.pdf
2021-01-16,,,235.11,248.36,,,228.55,252.00,false,2021/01/2021-01-16-14:15.pdf
2021-01-18,235.14,247.94,234.95,248.45,,,228.35,252.20,false,2021/01/2021-01-18-14:15.pdf
2021-01-19,235.01,247.95,234.82,248.46,,,228.35,252.20,false,2021/01/2021-01-19-14:15.pdf
2021-02-06,,,234.02,247.77,,,227.60,251.40,false,2021/02/2021-02-07-14:15.pdf
2021-02-10,234.82,247.61,234.63,248.12,,,228.10,251.80,false,2021/02/2021-02-10-14:15.pdf
2021-02-17,234.81,247.60,234.62,248.11,,,228.00,251.85,false,2021/02/2021-02-17-14:15.pdf
2021-02-18,234.27,247.19,234.08,247.69,,,227.50,251.30,false,2021/02/2021-02-18-14:15.pdf
2021-02-22,232.89,245.56,232.70,246.06,,,226.35,249.65,false,2021/02/2021-02-22-14:15.pdf
2021-02-23,233.18,245.90,232.99,246.41,,,226.45,250.00,false,2021/02/2021-02-23-14:15.pdf
2021-02-24,232.93,245.93,232.73,246.44,,,226.35,250.00,false,2021/02/2021-02-24-14:15.pdf
2021-02-25,232.83,245.83,232.64,246.34,,,226.35,250.00,false,2021/02/2021-02-25-14:15.pdf
2021-02-26,234.95,247.90,234.76,248.40,,,228.20,252.05,false,2021/02/2021-02-26-14:15.pdf
2021-11-24,239.56,252.85,239.37,253.36,,,232.65,257.15,false,2021/11/2021-11-25-21:09.pdf
2021-11-26,240.00,253.16,239.81,253.67,,,233.15,257.55,false,2021/11/2021-11-26-14:15.pdf
2021-11-29,241.01,254.25,240.82,254.76,,,234.15,258.60,false,2021/11/2021-11-29-14:15.pdf
2021-12-01,241.59,254.86,241.40,255.36,,,234.75,259.10,false,2021/12/2021-12-01-14:15.pdf
2021-12-03,241.78,254.88,241.58,255.39,,,234.90,259.25,false,2021/12/2021-12-03-14:15.pdf
2021-12-04,,,241.98,255.65,,,235.25,259.50,false,2021/12/2021-12-04-14:15.pdf
2021-12-06,242.34,255.26,242.15,255.77,,,235.45,259.60,false,2021/12/2021-12-06-14:15.pdf
2021-12-07,242.49,255.54,242.30,256.05,,,235.50,259.85,false,2021/12/2021-12-07-14:15.pdf
2021-12-08,242.34,255.79,242.15,256.29,,,235.60,260.15,false,2021/12/2021-12-08-14:15.pdf
2021-12-09,242.62,256.08,242.43,256.59,,,235.55,260.45,false,2021/12/2021-12-09-14:15.pdf
2021-12-10,243.15,256.63,242.96,257.13,,,236.25,261.00,false,2021/12/2021-12-10-14:15.pdf
2021-12-14,243.80,257.30,243.60,257.81,,,236.70,261.70,false,2021/12/2021-12-14-14:15.pdf
2021-12-16,244.81,258.35,244.61,258.86,,,237.70,262.75,false,2021/12/2021-12-16-14:15.pdf
2021-12-17,244.73,258.27,244.53,258.77,,,237.80,262.70,false,2021/12/2021-12-17-14:15.pdf
2021-12-18,,,244.50,258.51,,,237.75,262.40,false,2021/12/2021-12-18-14:15.pdf
2021-12-20,244.68,258.07,244.48,258.57,,,237.70,262.40,false,2021/12/2021-12-20-14:15.pdf
2021-12-21,243.43,256.92,243.24,257.43,,,236.35,261.30,false,2021/12/2021-12-21-14:15.pdf
2021-12-22,242.95,256.42,242.75,256.92,,,235.85,260.80,false,2021/12/2021-12-22-14:15.pdf
2021-12-23,242.69,256.15,242.49,256.65,,,235.60,260.50,false,2021/12/2021-12-23-14:15.pdf
2021-12-24,241.76,255.18,241.56,255.68,,,234.80,259.45,false,2021/12/2021-12-24-14:15.pdf
2021-12-29,240.58,253.95,240.38,254.45,,,233.85,258.30,false,2021/12/2021-12-29-14:15.pdf
2021-12-30,240.16,253.16,239.96,253.67,,,233.45,257.55,false,2021/12/2021-12-30-14:15.pdf
2021-12-31,239.67,252.97,239.47,253.47,,,232.95,257.15,false,2021/12/2021-12-31-14:15.pdf
