date,tt_buying,tt_selling,bill_buying,bill_selling,card_buying,card_selling,cn_buying,cn_selling,publication_only,source_file
2025-01-01,92.86,95.89,92.78,96.08,,,88.45,99.75,false,2025/01/2025-01-02-00:08.pdf
2025-01-02,93.24,96.28,93.16,96.47,,,88.8,100.15,false,2025/01/2025-01-03-00:08.pdf
2025-01-04,92.88,95.93,92.81,96.12,,,88.45,99.75,false,2025/01/2025-01-04-12:03.pdf
2025-01-06,92.84,95.86,92.76,96.05,,,88.45,99.7,false,2025/01/2025-01-07-00:09.pdf
2025-01-07,93.33,96.37,93.25,96.56,,,88.9,100.2,false,2025/01/2025-01-08-00:08.pdf
2025-01-08,92.92,95.94,92.84,96.13,,,88.5,99.8,false,2025/01/2025-01-09-00:08.pdf
2025-01-09,92.96,95.97,92.88,96.16,,,88.55,99.8,false,2025/01/2025-01-10-00:08.pdf
2025-01-10,92.72,95.72,92.64,95.91,,,88.3,99.55,false,2025/01/2025-01-11-12:03.pdf
2025-01-14,93.22,96.22,93.14,96.41,,,88.8,100.05,false,2025/01/2025-01-14-12:03.pdf
2025-01-15,93.2,96.25,93.13,96.44,,,88.75,100.1,false,2025/01/2025-01-16-00:08.pdf
2025-01-16,93.22,96.24,93.15,96.43,,,88.8,100.1,false,2025/01/2025-01-17-00:08.pdf
2025-01-17,93.61,96.64,93.54,96.83,,,89.15,100.5,false,2025/01/2025-01-18-00:07.pdf
2025-01-18,93.16,96.21,93.09,96.4,,,88.75,100.05,false,2025/01/2025-01-19-00:08.pdf
2025-01-21,93.9,96.95,93.82,97.14,,,89.45,100.85,false,2025/01/2025-01-21-12:03.pdf
2025-01-22,93.95,97.01,93.87,97.2,,,89.5,100.9,false,2025/01/2025-01-23-00:08.pdf
2025-01-23,93.88,96.93,93.81,97.12,,,89.4,100.8,false,2025/01/2025-01-24-00:08.pdf
2025-01-24,93.92,96.98,93.85,97.17,,,89.45,100.85,false,2025/01/2025-01-25-00:07.pdf
2025-01-27,93.77,96.83,93.69,97.01,,,89.3,100.7,false,2025/01/2025-01-27-12:03.pdf
2025-01-28,94.1,97.17,94.02,97.36,,,89.65,101.05,false,2025/01/2025-01-29-00:08.pdf
2025-01-29,94.34,97.42,94.27,97.61,,,89.85,101.3,false,2025/01/2025-01-30-00:08.pdf
2025-01-30,93.99,97.05,93.92,97.23,,,89.55,100.95,false,2025/01/2025-01-31-00:08.pdf
2025-01-31,93.69,96.73,93.62,96.92,,,89.25,100.6,false,2025/02/2025-02-01-00:08.pdf
2025-02-01,93.57,96.65,93.5,96.83,,,89.15,100.5,false,2025/02/2025-02-02-00:08.pdf
2025-02-03,93.62,96.63,93.54,96.81,,,89.15,100.5,false,2025/02/2025-02-04-00:08.pdf
2025-02-04,93.97,97.01,93.89,97.19,,,89.5,100.9,false,2025/02/2025-02-05-00:08.pdf
2025-02-05,95.2,98.29,95.12,98.48,,,90.7,102.2,false,2025/02/2025-02-06-00:08.pdf
2025-02-06,95.45,98.57,95.38,98.76,,,90.9,102.5,false,2025/02/2025-02-07-00:08.pdf
2025-02-07,95,98.08,94.93,98.27,,,90.5,102,false,2025/02/2025-02-08-00:08.pdf
2025-02-10,94.57,97.63,94.49,97.82,,,90.1,101.55,false,2025/02/2025-02-11-00:08.pdf
2025-02-11,93.7,96.73,93.63,96.92,,,89.25,100.6,false,2025/02/2025-02-12-00:08.pdf
2025-02-12,93.41,96.46,93.33,96.65,,,88.95,100.3,false,2025/02/2025-02-13-00:08.pdf
2025-02-13,93.68,96.72,93.61,96.91,,,89.25,100.6,false,2025/02/2025-02-14-00:08.pdf
2025-02-15,94.9,98.04,94.82,98.23,,,90.4,101.95,false,2025/02/2025-02-15-12:02.pdf
2025-02-17,94.78,97.87,94.7,98.06,,,90.3,101.8,false,2025/02/2025-02-18-00:08.pdf
2025-02-18,94.88,97.97,94.8,98.16,,,90.35,101.9,false,2025/02/2025-02-19-00:08.pdf
2025-02-20,94.52,97.63,94.44,97.83,,,90.05,101.55,false,2025/02/2025-02-21-00:08.pdf
2025-02-21,95.01,98.1,94.93,98.3,,,90.5,102,false,2025/02/2025-02-22-00:08.pdf
2025-02-24,95.18,98.29,95.1,98.48,,,90.65,102.2,false,2025/02/2025-02-25-00:08.pdf
