date,tt_buying,tt_selling,bill_buying,bill_selling,card_buying,card_selling,cn_buying,cn_selling,publication_only,source_file
2024-01-01,8.09,8.30,8.08,8.32,,,7.70,8.60,false,2024/01/2024-01-01-14:15.pdf
2024-01-02,8.11,8.24,8.10,8.26,,,7.70,8.55,false,2024/01/2024-01-02-14:15.pdf
2024-01-03,7.95,8.11,7.94,8.13,,,7.55,8.40,false,2024/01/2024-01-03-14:15.pdf
2024-01-04,8.03,8.16,8.02,8.17,,,7.65,8.50,false,2024/01/2024-01-04-14:15.pdf
2024-01-05,8.03,8.16,8.02,8.17,,,7.65,8.50,false,2024/01/2024-01-05-14:15.pdf
2024-01-06,7.90,8.25,7.89,8.27,,,7.50,8.60,false,2024/01/2024-01-06-14:15.pdf
2024-01-08,7.99,8.11,7.98,8.13,,,7.60,8.45,false,2024/01/2024-01-08-14:15.pdf
2024-01-09,7.97,8.09,7.96,8.11,,,7.60,8.40,false,2024/01/2024-01-09-14:15.pdf
2024-01-10,7.98,8.11,7.97,8.12,,,7.60,8.45,false,2024/01/2024-01-10-14:15.pdf
2024-01-11,7.96,8.13,7.95,8.15,,,7.55,8.40,false,2024/01/2024-01-11-14:15.pdf
2024-01-12,8.02,8.15,8.02,8.17,,,7.65,8.50,false,2024/01/2024-01-12-14:15.pdf
2024-01-15,7.99,8.11,7.98,8.13,,,7.60,8.45,false,2024/01/2024-01-15-14:15.pdf
2024-01-16,7.92,8.05,7.91,8.06,,,7.55,8.35,false,2024/01/2024-01-16-14:15.pdf
2024-01-17,7.88,8.00,7.87,8.02,,,7.50,8.30,false,2024/01/2024-01-17-14:15.pdf
2024-01-18,7.88,8.00,7.87,8.02,,,7.50,8.30,false,2024/01/2024-01-18-14:15.pdf
2024-01-19,7.85,7.97,7.84,7.99,,,7.50,8.30,false,2024/01/2024-01-19-14:15.pdf
2024-01-20,7.82,8.07,7.81,8.09,,,7.45,8.40,false,2024/01/2024-01-20-14:15.pdf
2024-01-23,7.88,8.00,7.87,8.02,,,7.50,8.30,false,2024/01/2024-01-23-14:15.pdf
2024-01-24,7.90,8.02,7.89,8.04,,,7.50,8.35,false,2024/01/2024-01-24-14:15.pdf
2024-01-25,7.88,8.00,7.87,8.02,,,7.50,8.30,false,2024/01/2024-01-25-14:15.pdf
2024-01-29,7.91,8.04,7.91,8.06,,,7.55,8.35,false,2024/01/2024-01-29-14:15.pdf
2024-01-30,7.92,8.04,7.91,8.06,,,7.55,8.35,false,2024/01/2024-01-30-14:15.pdf
2024-01-31,7.87,8.00,7.87,8.02,,,7.50,8.30,false,2024/01/2024-01-31-14:15.pdf
2024-02-01,7.85,7.97,7.84,7.99,,,7.50,8.30,false,2024/02/2024-02-01-14:15.pdf
2024-02-02,7.89,8.01,7.88,8.03,,,7.5,8.35,false,2024/02/2024-02-02-14:15.pdf
2024-02-03,7.69,8.07,7.68,8.09,,,7.30,8.40,false,2024/02/2024-02-03-14:15.pdf
2024-02-05,7.75,7.87,7.74,7.89,,,7.40,8.20,false,2024/02/2024-02-05-14:15.pdf
2024-02-06,7.71,7.84,7.71,7.86,,,7.35,8.15,false,2024/02/2024-02-06-14:15.pdf
2024-02-07,7.80,7.92,7.79,7.93,,,7.45,8.25,false,2024/02/2024-02-07-14:15.pdf
2024-02-08,7.79,7.92,7.79,7.93,,,7.40,8.25,false,2024/02/2024-02-08-14:15.pdf
2024-02-09,7.75,7.87,7.74,7.89,,,7.40,8.20,false,2024/02/2024-02-09-14:15.pdf
2024-02-12,7.82,7.94,7.81,7.96,,,7.45,8.25,false,2024/02/2024-02-12-14:15.pdf
2024-02-13,7.84,7.96,7.83,7.98,,,7.45,8.30,false,2024/02/2024-02-13-14:15.pdf
2024-02-14,7.73,7.85,7.72,7.86,,,7.35,8.15,false,2024/02/2024-02-14-14:15.pdf
2024-02-15,7.78,7.91,7.78,7.92,,,7.40,8.25,false,2024/02/2024-02-15-14:15.pdf
2024-02-17,7.82,8.08,7.81,8.10,,,7.45,8.40,false,2024/02/2024-02-17-14:15.pdf
2024-02-20,7.83,7.99,7.82,8.01,,,7.45,8.30,false,2024/02/2024-02-20-14:15.pdf
2024-02-21,7.86,7.98,7.85,8.00,,,7.50,8.30,false,2024/02/2024-02-21-14:15.pdf
2024-02-22,7.85,7.98,7.85,7.99,,,7.50,8.30,false,2024/02/2024-02-22-14:15.pdf
2024-02-23,7.83,7.95,7.82,7.97,,,7.45,8.25,false,2024/02/2024-02-23-14:15.pdf
